"customer_unique_id","category","purchase_count"
"4b72c220414716bd4464a30fac305adc","computers_accessories",2
"4b758691b67ec259ad016bfe2525f23d","sports_leisure",7
"4b7e6033848b60b9492388db740eaa13","market_place",2
"4b8b7bf8d90bd492c7a61ec3ce264a0a","auto",2
"4b959a062cba2dfe4f9dd7eebf597190","health_beauty",3
"4b96250d39a7ee5420aed8dd0c0946ea","cool_stuff",2
"4b9729eb2124c528cdd6384a9e989d86","furniture_decor",2
"4b979b432abe14a88cd0cde893952677","garden_tools",4
"4b98d8942832e2a86692b80540bca2d0","cine_photo",2
"4b9cb72fe60bca55b0b86f51577096ed","furniture_decor",2
"4ba7b2cf08a22010a5be67659b27615d","bed_bath_table",2
"4bac0dc665a22611249e258c819b8ec7","furniture_decor",2
"4badbcac33ce2de21e8cd1eb1f5d0770","furniture_decor",2
"4badd97df3e4ad6d64508b5c25d4dca9","sports_leisure",2
"4bbaf6f7a10a7e26a8777aa5cb6d5864","bed_bath_table",5
"4bbba2a307995c25e9d635cc1a9700d0","computers_accessories",2
"4bc84c92722f0c26ae39e49e716b0691","bed_bath_table",2
"4bcd3e861302b9a73210348ebb7621ad","office_furniture",4
"4bdb9fd495ccd165cd79165833858258","garden_tools",2
"4be6b69e888b296631d72107b2409276","fashion_male_clothing",2
"4bf3d072dcf303280e82dc697b516c6f","drinks",2
"4bfb7fb57cb03eb4a5f98eb374e0e228","bed_bath_table",2
"4c0bac678bfb8ff0becd5b393b45a884","computers_accessories",4
"4c0ebd1a76c3fd1198264e769769f66a","cool_stuff",2
"4c112bdeac93a04155c340b65b35c232","housewares",3
"4c116f8ddec984371284ab7bc860001a","health_beauty",2
"4c1819692f241797e8aed402c1d925f0","computers_accessories",4
"4c1cacfc081ddc8593a27c9d3c88be49","bed_bath_table",2
"4c21c589db03eb65cbc452fc470850cf","bed_bath_table",5
"4c238e06836176bcacf75f445cd4876b","computers_accessories",2
"4c304f241700b3a7acf153c4091a11dc","health_beauty",2
"4c30e4dd03cd345d33e315a19c828265","stationery",2
"4c3d123168c78dcca6cde5a7274430a5","telephony",2
"4c3e319751f31fb9c21a247247fe85e0","perfumery",3
"4c447a622f519b77990f8db6dc763af7","auto",2
"4c4584a82633ac90e58fe2d141d7433e","health_beauty",6
"4c45ebf94ecf4107850d91bc326851c3","furniture_decor",2
"4c4b5dc90eb4e33188153ca3e7999f92","toys",2
"4c5200f7d135c94fcd304cdd0af9837a","luggage_accessories",3
"4c5ae17e8984ca0916543b159eac0f2c","fashion_bags_accessories",3
"4c76dccd6a3ac05bf6aff04308ecaa68","bed_bath_table",2
"4c784e9b5694686ca87374656421b3a0","stationery",3
"4c8705fb0f6f0af53150419a24a002de","cool_stuff",2
"4c962d666bca4ac3351d79473581a633","furniture_decor",3
"4ca1119b9bdb444929ab6051f92ca4b4","garden_tools",2
"4ca9d5bd0850282d87754ca17be42525","stationery",5
"4caac8767772d0298e73536889ad919f","auto",2
"4cba4382020c8e217faee72173ecb0fc","bed_bath_table",3
"4cbcbd011620a47c1a795765b32e5db0","pet_shop",2
"4cc404683f7f35ce6225e49938439259","auto",5
"4cd50f11b65cd66343d40936fa825a5c","drinks",4
"4cda12819dc2b2df02ab1cdc1a0aaf0d","garden_tools",2
"4ce423721c74231c174d0bb22367645a","health_beauty",2
"4cec463e3833669772b6d2efeb2aa058","auto",2
"4ced1b9f8668a9792e5484da6d97b229","furniture_decor",2
"4d00d27cc600ddf5d33c56753468f9e9","garden_tools",2
"4d011b68b5474eadb6dcd4bd664812b0","cool_stuff",2
"4d0dc4c53bbab36af36b0b6eba868d42","bed_bath_table",2
"4d130325152052888f0bd47fd27d4add","stationery",2
"4d1bbadcfd9bdc738e54599627870319","computers_accessories",2
"4d1fe8b6f5e9ee044a14467c8b2832b6","computers_accessories",2
"4d2ab073b50de7beb1f5e98d8e694d5c","electronics",2
"4d32ae832a9e254bda80dac89fd37afb","small_appliances",2
"4d402e51f4e8a128657c7ac78b59bfb2","computers_accessories",5
"4d46468a975352fcca7ab6e1d828fea8","health_beauty",2
"4d480d22f83c8e2cad2ff13760b1d669","sports_leisure",3
"4d4d77da958055b9aeb8ff34280130f2","computers_accessories",2
"4d6365e0380d725248a1a2aa490d7f0b","garden_tools",4
"4d73a832ad6de2f942dfc0aeb9b70ee9","housewares",2
"4d7b6c39aa3c7b53acb8058e4094a593","health_beauty",3
"4d8017262c39ed921546de8130ddec3b","computers_accessories",3
"4d93a9728e098210fda896f01cdcdde9","computers_accessories",3
"4d94c2d7b8413b9e9c9936249fe9a17d","home_construction",2
"4d98a16aebfef3772cc4d547bcae8761","sports_leisure",3
"4d99682572b7b5932340a0bce676c18c","housewares",12
"4d99f702a7e13503bcba23438b7e7888","baby",3
"4d9f7b6479e4baec147d868726b98d07","telephony",2
"4da2fe792c5be69aaca606917f088756","housewares",2
"4db005ae588356c526a21122bb436852","bed_bath_table",2
"4db1ef0722c0e2c670108b4e6fb3c3dc","garden_tools",2
"4db2d0150b7d2ddb34199376a2ee6e17","furniture_decor",2
"4dbdde6e1e0a6931a1872f33d61b541d","garden_tools",2
"4dc0803521660b2f150f8a42d20765fa","garden_tools",2
"4dcabe94c61f202327839a734955b0cf","furniture_decor",2
"4dd4862366d29145386ec1c6ce5852f4","bed_bath_table",2
"4dd562dfac61a63996ddff382ff77e96","sports_leisure",2
"4dd8d206e8dd7c0683c08529df9b12a2","sports_leisure",3
"4de1a801ee04b6c8d1714915998694a7","health_beauty",2
"4de93895e4c385de095e271b71691f5c","housewares",6
"4deaa9aac5d5939feb62de62e7d24b50","garden_tools",2
"4df43d4c7d3a093a519dbfe0b9dcc0d6","bed_bath_table",2
"4df46622377e2ddf009e7adfa43c1dc4","computers_accessories",2
"4df9aee56fa602c72756abb22ee60b17","garden_tools",4
"4e028cda495e1923851032da7ce43a4b","housewares",3
"4e09a8f99fac2f49d481059f32e912b3","health_beauty",2
"4e125b3c4dd0fea8a12e0cf16e203e3b","watches_gifts",2
"4e15fee963523774998876e3624952f4","furniture_decor",2
"4e1cce07cd5937c69dacac3c8b13d965","housewares",2
"4e2134b6f89e4a041641a30e801bfbe5","toys",2
"4e2d666f4bbc94a8ded712172a433d65","bed_bath_table",2
"4e2d7c802c4b220a4b5aea72313b6440","perfumery",3
"4e2fac6a060c99fe262ee10ee56600ce","office_furniture",3
"4e30efee78a5719e98c2499691d08413","furniture_living_room",6
"4e3276b400131e12046a95879af256e6","telephony",2
"4e32c2752aeaa8d8b99da2b145a1c826","computers_accessories",2
"4e3866d28fde7a3451d3b33ad2fa0b5e","housewares",2
"4e3b6c25502ef69e5c5e54616bf67ed7","furniture_decor",3
"4e47cf274a97fd7db20e9a5d7e218343","health_beauty",3
"4e4b787733d41ea0cb9b69a192bb285e","telephony",2
"4e5e10275d50a06180a724877453fca1","stationery",2
"4e63f50cca3384236080a9011c33e1aa","housewares",2
"4e65032f1f574189fb793bac5a867bbc","auto",3
"4e6b130c18a39ccc9a5a3cb062344ad7","furniture_decor",3
"4e7d084161eec682220d0adeec4eec8f","sports_leisure",2
"4e7da8460a307b63a7a4d98750f3a95a","garden_tools",2
"4e807d3a4553f2ba95698b27217b5352","garden_tools",7
"4e88baedfadd384da318d6230d8ae553","furniture_decor",2
"4e8a8a7ae3d820b060718c815d2ebcdb","sports_leisure",2
"4e8e4cf271d32d5e8a3f9de8dc44d515","watches_gifts",2
"4e92726a217d2761c6583830b747b31f","bed_bath_table",2
"4e96e7e01faa4e1f7f5079fc62ec8454","sports_leisure",2
"4e97555d3017f2b6c4f43762a0d35194","consoles_games",2
"4e9f32f4b00e1cb9ea68c413d0171693","bed_bath_table",2
"4e9fed16983d17a7db116c9215ad25c0","computers_accessories",3
"4ea07e24e59ceae33aeb18024919b4d8","garden_tools",3
"4ea472e8a806da1db6126a573e4b08d2","bed_bath_table",2
"4ea84245bb51d89f7ea345cf74de259f","housewares",2
"4ed128a71a16c4cebc15ed8537d37ed4","office_furniture",2
"4ed16134a4f12d79e401be023468cbe1","garden_tools",2
"4eda116add853323e439c104b7d0824c","garden_tools",2
"4edc8b814260113b58134ee968726c5a","garden_tools",3
"4edee17e45aafdf0c87af0d5501ad974","industry_commerce_and_business",2
"4ee952a26c5e8af732f1e08c163dff5f","telephony",2
"4ef21f52dd7c061a646005b11918cbd3","computers_accessories",5
"4effbb87c482bdb4d034743c63a96a34","furniture_decor",2
"4f09f32414a1fb26c34acc8b6397bfaa","cool_stuff",2
"4f0c8db463d2261888faa81900eb33c1","telephony",3
"4f2029f4e7aea8455f5c1cb9de0b7ccd","home_confort",2
"4f23cc21e6413746db6eb95b63b1a3f5","garden_tools",2
"4f2543d4b3824cbf55f0951235a85689","office_furniture",2
"4f2a148357ff98616baeec0328f95502","sports_leisure",2
"4f2b39545ebc1f7457d44249f8d7fc7a","fashion_bags_accessories",2
"4f37b187b2d58f32f0739d1d4d9a12b1","computers_accessories",2
"4f40e85081dccd9137138b76a3ca3367","bed_bath_table",2
"4f4859b05144e62da7882ba8d9dd92fd","sports_leisure",2
"4f4a4c713a7892d9db23f694fc647d13","computers_accessories",2
"4f57fc9ae18c34832d4a65e18c415625","furniture_decor",2
"4f60b730f2ab0817b0a39f7315d2b400","housewares",2
"4f65988c2f9e8e23b372dbb590d9df49","furniture_decor",5
"4f66060e5e139d6bbae10e98dc5d0377","watches_gifts",3
"4f6d635ff2fd4e30ff5369a7b943eb22","perfumery",2
"4f702b8f49f94571f343fddebd29fa3c","computers_accessories",2
"4f793397b023eaae3a6a0799c56a422d","furniture_decor",2
"4f793397b023eaae3a6a0799c56a422d","housewares",2
"4f82360423c19895d2a8183e6d8ec701","pet_shop",2
"4f8e0cd35c770318d9e8874c2956345a","computers_accessories",3
"4f928a6270233d6c7c4e73919fa12295","stationery",2
"4f983b76182eb91c0ca32b3b8752650c","computers_accessories",2
"4fac04a63b4eccc77d5b89efedddc4a2","computers_accessories",3
"4facc2e6fbc2bffab2fea92d2b4aa7e4","watches_gifts",4
"4faddb71b28a095ba04a31c33d1062c8","furniture_decor",2
"4fb7c05360acede8b9bf7df3002dfdf9","perfumery",2
"4fc0bed2293b60132d8d750003a78598","telephony",2
"4fc947b98e39aa4adf055a99dd82fe13","garden_tools",2
"4fcf56f1cf3d583a0cec41f7f523a852","auto",2
"4fcf7b9d6a54ded837b9a0ff601bf7ef","sports_leisure",2
"4fd1a56f7500d9a023a1dc23a9e014cc","bed_bath_table",2
"4fd4fefab722715048a1f0f05fbcc3d4","housewares",2
"4fd6a064482fb4ef7435b59626cd7e1e","home_appliances",2
"4fe67915d44791a5deab2957c2641048","furniture_decor",2
"4ff03022ad97615c6387aa546a541eb4","garden_tools",2
"5006b8b9d213d9e9bdba308daff79b83","sports_leisure",2
"500916dd05e1a0eef077815b20b9b644","garden_tools",2
"5015caa21691d148f370c1574b17d32d","computers_accessories",2
"5018f95f7487cbf37779e113f00f853c","computers_accessories",2
"502296229b3ef977c9358849ec2c314f","garden_tools",2
"50286d03f988d26e39345b56aeb0397c","bed_bath_table",2
"50299c07e471b34cb381a537ac5dcb66","computers_accessories",3
"503279f30dccc77b5d832f20bd485393","sports_leisure",2
"50344414b85e2dc2ef9fc59c456aab28","garden_tools",2
"5040991d70fe8053dc6182340d0bfd06","bed_bath_table",2
"505824fb4f1d7fd780d749da901eb412","construction_tools_construction",3
"505e798a7dfd411c2735e3d56aa1f684","pet_shop",2
"5061b8a4932117dd2749e176c8bb2194","toys",2
"507773c65aebb2ec670b6bec5ed36bff","tablets_printing_image",2
"5077d8599684bbd54d36d9735724c944","consoles_games",2
"507cff4bb2b1f277f32e98042c2eacef","housewares",2
"507d34ab7a9f465f7a023cf256e524da","garden_tools",2
"507f6af076decee5860e7b57d23ca4aa","health_beauty",2
"508cae50c5c1e72079d266a513bca9ae","bed_bath_table",3
"508f416faa150cd3249d045d81c93399","watches_gifts",2
"50915df398391da01c01bd5cf272f61b","housewares",2
"5097a5312c8b157bb7be58ae360ef43c","computers_accessories",2
"50a220708f79b22c6362caa12a15d93d","construction_tools_construction",2
"50a662e7d7e7e2a94112a4f15a37464e","bed_bath_table",2
"50ad9fb3ba7f8cf336529fe94a182996","cool_stuff",2
"50b1d0db3c5c87be7d767f483e520263","bed_bath_table",2
"50b4fe45b50d192527d816092338c348","pet_shop",4
"50cae0a9e42137667f8b7c8f6f17ca7d","bed_bath_table",3
"50cd97d731f3f5e3f321673c2671a23d","sports_leisure",3
"50ec8b3270b283cd2e3795d744932c3f","furniture_decor",2
"50fd19860348ef2a4ff4db6168e99eee","bed_bath_table",2
"51006dd5d7be37e9f51110da07c3e7bc","industry_commerce_and_business",2
"5107283254fb145d4259cf5b0c606542","computers_accessories",2
"511152350c802fe363fd2417b1a09357","auto",2
"511901ee4553eee1c4c4be064a95aeb6","perfumery",2
"511a0ab9cca232b6917757c2363d125b","housewares",2
"51252143811075696d23d668dcb57791","stationery",2
"5126071e8e67f61789f6ce9f3af56143","computers_accessories",2
"512e3da9071b75a769bb5f20bd5f7fc3","housewares",2
"51364d114acc5ab07134bd34edaa1722","construction_tools_construction",3
"514d0edccea1e112e84554602ba861bb","garden_tools",2
"514f8ca0f04813ed414874f8f422e6c3","fashion_bags_accessories",2
"5156800ff5ccf6659645449f961c4de0","bed_bath_table",3
"51572413611f6fc59c9de3b3b5e59df1","furniture_decor",2
"5158804606fbd87cd264ba48260e0c57","telephony",2
"5175532eb0462d3fd296a35cf5e9d217","pet_shop",2
"517b7fc61e9aa8194ad8f298c015e97d","housewares",2
"518199e5f36305bffce18e38aa2642aa","housewares",2
"51838d41add414a0b1b989b7d251d9ee","furniture_decor",2
"518fe6f62ae326d330c8f6576e062994","furniture_decor",2
"519006324ed2926a8bc03f241ae81712","furniture_decor",3
"51918bf7fe5503914943adb1960b9bf2","telephony",3
"51966fd6328b1e4c5fed16ed597ad96d","bed_bath_table",2
"51995289103e754340801c8fe45f2f81","computers_accessories",2
"519bfc92913c498006c2b05dbaad7525","watches_gifts",2
"51b61a36c3d2972ba2a10db944ede6e2","telephony",2
"51c3c1f2163c5e5a546e0478cbe00c57","bed_bath_table",2
"51cbfa44126505de7a55fb99ba49648b","furniture_decor",2
"51d11e5abc725531b3a2fd56456885fa","sports_leisure",2
"51d121ddc025c1b70f8f62a1b727aecf","agro_industry_and_commerce",4
"51d121ddc025c1b70f8f62a1b727aecf","furniture_decor",2
"51d368d03eceff9882c5870827f9ce0e","watches_gifts",2
"51d749720bbcf42fb9f553160011b42c","home_construction",3
"51d91326ffc0688da14a001de38c264b","bed_bath_table",2
"51e3dfa2a1bdb412521b7ca870b8c38a","garden_tools",2
"51f4f237dc6c1823bde7a4d62d006b35","health_beauty",2
"51ff8247356916c4e62abd8ec002e0c9","toys",2
"5203eba44152de2a1369d1983039f9bb","books_general_interest",2
"52048addc48dc028cbb5c1cd4f67a32b","computers_accessories",2
"520fb5816c90b19464baa8e8644cbdc4","stationery",3
"5215b710016df14dc0d96d13342d30a5","computers_accessories",2
"5224f4a19e5f63ba725c130ee96ec602","computers_accessories",2
"522d64353abb62bb8cfba2f9a72acc15","fashion_bags_accessories",2
"522e244a96d13876c5bac4985a8d5075","office_furniture",6
"522ef8ad0019e5178abb2cddd150ac5d","sports_leisure",3
"5232e2bc3a7efa19db39982eac1fe7fe","watches_gifts",3
"523366b9899aa70ec24c372c3ac27805","housewares",4
"52358c8c1c8f1516ce8fb3513ccd501a","furniture_decor",2
"523e25fb475e982925556f0a363e7891","health_beauty",2
"5243ba594032a9e2e1b2dc095c26faac","furniture_decor",2
"52498fe500c7493986b4f1d64603a093","toys",3
"52597838f6c178b19b961b068d048c71","computers_accessories",4
"525cda9909aa001ebed396f6e55eae01","small_appliances",2
"525e9dbf2f675f893b9f695d5ecefb31","computers_accessories",2
"525fdc9cc1afa67763b7f17ce6895e27","computers_accessories",2
"526126c9f6a2a58d226b574d4d6c2278","bed_bath_table",3
"5261961eeb22ad480eafeb8829cddacf","computers_accessories",2
"5266556b235c3b32e552a885b898fde0","sports_leisure",2
"5277f2c18bae9ff7f93aa8118ace6e03","health_beauty",5
"527ce1ba77a9b3d5ca00579719efd7b8","telephony",2
"527f7f3237fb1397c459701bc765b6f0","health_beauty",2
"528553785a32652e5b1f5dc33899f754","baby",2
"52a9e391f6f7b0b69fcf07301d3be00e","air_conditioning",2
"52abba659c0a219f8de7076dc33e0e83","sports_leisure",2
"52b0e4c820d4bf6ff9b2f4ca48514319","watches_gifts",2
"52b1fdfdf380aedf492dd30f91da40f3","furniture_decor",2
"52b8fc428690f8974a3d3ff3a162f7b7","sports_leisure",2
"52bfbce3fe777635d0c5bb7b948ea28d","construction_tools_lights",5
"52ce367c1150483f14d7cadb64838ac3","bed_bath_table",2
"52d40ed525892e7b31fc34aa750419c9","home_appliances",2
"52e9d962b5cd7e8dee12b5086a6f2f1f","bed_bath_table",4
"52f390de7fac83a1832750d64257d783","stationery",2
"52fcc54bbe15052e49523e7716f04dc3","sports_leisure",2
"52fed459e59042166627823a75d16a8d","furniture_decor",2
"531f8d2a8f04b3fbbb76e35ceaf8dfe2","computers_accessories",2
"532155a7e1214ecd05d6c445e3354bc2","housewares",2
"5322efc4ed651ee4f92b9e07d4af5eaf","bed_bath_table",3
"532e9c4eb21f0aca2f994f5037594206","home_construction",2
"5334612ff6f9f1ee518ecf5a8b2d9efc","computers_accessories",2
"5336f61f924dcb211eb237913264ba03","office_furniture",4
"533959cf0ee1554e269d8cc79f12a7d1","sports_leisure",3
"533a17479e9f1cbe8d564a3c7673ad32","furniture_decor",2
"5347ddd0233c010faabd8435f925a600","computers_accessories",3
"535078c46841ddf6212fa5fd25a736de","housewares",2
"5353fecd3b6270bcef1daae093bb6e33","fashion_bags_accessories",2
"535c917d84cbf6c71c74d02ee0bf0e72","perfumery",3
"5364c144e8af3b06394fa4281f151fd2","perfumery",2
"536a347bf87825d4f41bc936bf48a72c","pet_shop",2
"53728c22d257c1c939b977deeb12e0cb","furniture_decor",3
"537799a8ba7722e7776fe9aa7dd25612","furniture_decor",2
"537eaa7044e92f1ce907e98a5eeb989e","perfumery",2
"53965f43b1f9fe05ba19b68617df215e","computers_accessories",2
"539c2ff1d3e3c1e4c167dfc3df332f3c","pet_shop",5
"53a104b94e4d9f4f3b427dd6e8dee994","luggage_accessories",2
"53a52be3ec8e43d7be46b037d58ff145","furniture_decor",4
"53acc4368b7ba1ab5512f831c8bb9f2f","bed_bath_table",2
"53af4f1baaa27dd1a3e2ee8ea8452820","perfumery",2
"53b04b58196d2bbac540a4faa5038406","health_beauty",2
"53b30ca78efb2b7efcd3f9e461587eb2","stationery",3
"53b6f95d4c3e633335dd1e2e058d26ff","computers_accessories",2
"53beaaaafb7b657172c341e7f69e2ca0","housewares",3
"53c1f5ce010eb72375a86dd016f14893","perfumery",2
"53c84ac43bbfafb7a6b5d9076ab423c7","bed_bath_table",2
"53cc7338a7d5994fe8baa28a039d2343","bed_bath_table",3
"53cf397c4712868e6befdcdbb2f81f7f","computers_accessories",2
"53cf7eb9e465763dc4d304c499183ceb","electronics",3
"53de55fa655e5c369a9aa667d0ae7a84","watches_gifts",2
"53e442955c4e1dbb227d45026ddbcc02","computers_accessories",2
"53e4d5ab8287848319f0220d47ee7ca0","health_beauty",2
"53ebb9ee8a331049f639d1a92c908eb8","pet_shop",2
"53f34954c078f5034197993c0e109b95","computers_accessories",2
"53fb7617bf9783cd079d71349396140a","home_construction",2
"5400394e71d0e31eff5a35aa40fb26ac","furniture_decor",2
"54038fdafde7c49533a306f961281d9c","pet_shop",2
"5419a7c9b86a43d8140e2939cd2c2f7e","computers_accessories",6
"541c26062546ae3a798ae10946014914","bed_bath_table",2
"5436bb8561900f37ade0c9905f798ba7","furniture_decor",2
"545fa2ebe8244712cde860d8ad84e199","furniture_decor",3
"5461338ea772177374bcf3f23665178f","sports_leisure",3
"54621afc1cd8cdcf5d069b2b40902fb6","furniture_decor",4
"5463780fee38d54a482c2ebcc24b5ab1","furniture_decor",2
"5467eed8a42140fc446e13f0c1317ed8","luggage_accessories",2
"54688ac015c0e130a8e00a28cc34ff92","bed_bath_table",2
"5469264371cfd83afdeec62f743a7bc5","health_beauty",2
"54704ece600862ec7b97cdadb31383a4","electronics",3
"5478d9f5da865d11d32ac29f3a23ec46","construction_tools_lights",4
"547ac0393388456dd921e71da2e5ce8e","baby",2
"547ef152d14479db29e8961775147a7d",NULL,2
"54982b0c374191195d5f433c7cccae90","auto",4
"5499856e5c59ce4b1178f38c1f0d2f8c","garden_tools",2
"54a0adda1e4280f00619da4f756ebad3","health_beauty",2
"54a22a0d776f341e79356ad4a761aa81","bed_bath_table",2
"54a3ba9ec6cf37d826fd98acb9f26ede","computers_accessories",2
"54a8f1e05feabbfc6015e34272097c2d","housewares",2
"54ac170f384b3ca08d8ea2aa6389c483","furniture_decor",2
"54aeac14df5ddad1e55f76c88d37d49f","auto",4
"54b6e349b7686b54f8f871f0bb7a3c66","sports_leisure",3
"54b716ecf36f372ca6a585a68025e8a1","bed_bath_table",2
"54b7e7e8d86c256d7980a150903731e9","sports_leisure",2
"54bbce49c58e75d0b451082faf2937af","food_drink",2
"54c7b4f48fb9e911bf328bf9884ca61d","telephony",2
"54e488dabb575f7fbdb4dea2060f688b","health_beauty",2
"54e92add6daf21de41714e1a141e7c37","telephony",2
"54eae13cf903f276910579af6d1351d4","computers_accessories",2
"54eb010282ed1c4a38e101aa8b9aca37","furniture_decor",2
"54f180c8bd40a7e1887f2e67ba666c37","auto",4
"55038a9afb7057f946c118904d4bf06a","furniture_living_room",2
"55094b4209466f0537cc52a4e3481639","watches_gifts",2
"550bfaea5eb35c4f3184f7eaf35a9087","pet_shop",2
"5518a112dff474788c0d52cd4688acff","watches_gifts",2
"551a43d7e0bb14426e6ca28d7eec8463","garden_tools",5
"551bd5c526cdca4217794be7a66c0bb3","bed_bath_table",2
"5527213e610f0a189308f8e404b3a88f","furniture_decor",4
"552f083731f3a6cd1febdef2f0e8e44a","telephony",2
"5531c5cc7089dcf2a05e8b70fe7092f3","bed_bath_table",3
"553afaf5b18e76bd3f6865179f0700da","telephony",3
"553d4ddf98f0c04aa7e4a938826eb335","construction_tools_construction",2
"553ddce64bc3802244fe88160fbdbd34","baby",2
"55507f66e9e1f29f4ccb5e134be74f4b","signaling_and_security",3
"5553a7c7bebd1de19f50e20a851c5eab","cool_stuff",2
"5561fe052540173dc2c13fd44f586b0f","sports_leisure",2
"5568fb2b583235812ed08eb9587d0465","furniture_living_room",2
"556b0c9c0dcaf1aa2fc8f93c6dea284f","telephony",2
"55710afb01abb82b30e220af139ec878","sports_leisure",2
"557b158701bedbb76b856eb5f3af51b1","telephony",2
"557b75f940a01e7ba17ffbf9cc02bb9b","sports_leisure",3
"55810b4feffd8d841795fc0c497da0c1","bed_bath_table",2
"558e83cbe6bde610b528833d16ba588e","bed_bath_table",2
"558e83cbe6bde610b528833d16ba588e","furniture_decor",2
"559026a1299bd2ede976c8d516d92258","furniture_decor",5
"5599df2eeb9e2e4f377db24e09cb976f","computers",2
"55a34f9f352e3c1ef564fc7855a1b7e9","bed_bath_table",2
"55a4c5ebfd8fcc86eb83882fa0464977","stationery",2
"55ab86d9b0939b03afebc707ed6c81a9","construction_tools_construction",2
"55ac0a37e452fb828823ab5f1d974c10","furniture_decor",2
"55b3988226b46467f2198fcb33d4bf1b","computers_accessories",2
"55b73a9973efbb5b662d96896b06f82c","furniture_decor",2
"55b910cdb9ce8c7db734245dd4f0ecfc","bed_bath_table",2
"55b9662183a72ec77b8f467ff8d42fa3","fashion_bags_accessories",2
"55bd4e233a0f19fd2598ad4a5a031dc3","signaling_and_security",2
"55bea30cd78db302debc515e81a851d4","auto",2
"55c30000d759e95fa8d94da28ecd3288","bed_bath_table",2
"55c55468b7b3391c6003cefe8c9a0a46","sports_leisure",2
"55c7627afc2e425ff7fd01624d15c453","bed_bath_table",2
"55d35e9e4fe5836670ec7024dae5b55a","construction_tools_construction",4
"55d85d60b231b851c2001e8743ce1d52","cool_stuff",2
"55dfea89540867cbe96091b82db0cb06","watches_gifts",2
"55e07f8738d4e72a48b0791979c15ea9","stationery",2
"55e2a75ae371722e048b5e9ef87e83c3","bed_bath_table",2
"55e4f5afdf69a395e6106145d4e6ef37","consoles_games",2
"55e6707ff270dfc55ccf8d38e1a9b2fa","electronics",2
"55eba592aeb0505e92a1db72d8d2a038","bed_bath_table",2
"55ee0c6382f5b5f0b42a1fa608239e5f","sports_leisure",2
"55fbb64f60861980e74c4f136f304297","housewares",3
"55fc3a9e868992d2d339316d0800ecd2","furniture_decor",4
"5601972b36a3f1948960acb92b8845c9","flowers",2
"5608e32938ecf1231462bf6d77f3a80f","garden_tools",4
"5616f75d22507069b5383854a1d8c414","bed_bath_table",2
"56181f89940ab3c08ebc6e7749ec6f3d","furniture_decor",2
"561bbb81e93ab7de5a54353039c17f19","furniture_decor",2
"56238e115fd05d88a5e9ae565b8c2dbb","auto",2
"562c19b096d4d6f3a5bee07d8d8ea10d","toys",2
"5634e75d99bb303da48151ff3bdba1a1","housewares",3
"56357cad975389d1209d8eb2c29a99b4","bed_bath_table",2
"563bf685b8426233585285851fa03881","sports_leisure",4
"56417f325f6955150cc373b57ec91774","bed_bath_table",3
"5643c90bcfe88c649de3f7f959b5e877","bed_bath_table",2
"56493fe11c5c9b6159183de0aeaaa971","electronics",3
"564df947eb9192d7e1613b1b957cb192","housewares",2
"564f89ca1f5371992bf1fb87a0331ac3","home_construction",2
"565448508b44312e8489ca1bc1f5d09e","bed_bath_table",2
"5655ee330a79bd1fd1e5fb220c2436dd","drinks",6
"566247c9538d4a0c5739d6f11f73c655","electronics",4
"5663c2758eb1402dda352026f363a0b6","sports_leisure",2
"566c83b151e1c2e127a9a7c547a04e21","fashion_bags_accessories",2
"566d63563ccdeb800b9899c8063275b8","furniture_decor",2
"56896fcb8d33d2daf66e7163869d4d06","housewares",2
"5690fe2160726cc9d85921d03beefb25","computers_accessories",3
"5691d9e7584b97e1b450398f3476b800","furniture_decor",2
"5692f45005b99d929b723b96408957ec","garden_tools",2
"569ad7e947dcbded8831b60cea12f948","electronics",2
"56a074e0fc79b287c1170d998519f1e8","garden_tools",2
"56b088f218c6c02cd6e86bb9814271cb","bed_bath_table",3
"56b6eede1b10925212f054a7ba614796","auto",2
"56bc36aa1d5d1b03965ae45caadb6598","bed_bath_table",2
"56c355e615aa216a8c404c4f3d22383c","auto",2
"56c8638e7c058b98aae6d74d2dd6ea23","bed_bath_table",3
"56c8638e7c058b98aae6d74d2dd6ea23","furniture_decor",3
"56cd9f3622c4e4c869ea8f87aa540897","computers_accessories",3
"56d6d1ae03e95325991e4c77bf3cbe53","health_beauty",2
"56d8657415db763795b16dd5b0a8626b","sports_leisure",4
"56dd71743d522ff3e993fd5ece9840f9","sports_leisure",2
"56dfd0cb7bce1329fe8f4766746f0078","perfumery",3
"56e4f649cb3c7534c9a74660a8c804fa","bed_bath_table",2
"56e615697258bdade82ec5d0bf6996a4","housewares",2
"56e712c4cd3247a596f8806f950459bc","sports_leisure",4
"56e80e4b4a777631c5399e3fd0d6ee85","housewares",2
"56f98f3a059befb5c3c16a07975c8ba5","garden_tools",2
"57017bffe1b59c7da66267b6d3fcd44d","health_beauty",2
"5709900c6ded8af6dfb28b043943368d","bed_bath_table",2
"570eb70ff97166b85ea96be3bfb65fef","bed_bath_table",6
"5710203a16b48df3013f69a8f9d6c1e0","bed_bath_table",2
"57172168829468d7adb1a003d5e4d4a7","sports_leisure",2
"572a2a7bca60d77e596287ea324a4680","toys",2
"572cd8550c66d0ccf4f420f0bcecd2e1","bed_bath_table",2
"572d41d4bcd3c9cefce4aca490ea0343","telephony",2
"572f6043f6dab541eec0b9284b904dc5","watches_gifts",2
